grelha_id,dicofre,entity_id,entity_type,freguesia,freguesias,grelha_x,grelha_y,latitude,longitude,nome,objectid,position,wkt
498,110660,coi.tematica.grelha.lx.atributos.664,coi.tematica.grelha.lx.atributos,Estrela,Lapa + Prazeres + Santos-o-Velho,35,14,38.71032167760,-9.16933170958,Necessidades,498,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.168430369, 38.709619494], [-9.170226999, 38.709619494], [-9.170226999, 38.711021437], [-9.168430369, 38.711021437], [-9.168430369, 38.709619494]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16843036854486 38.7096194943254,-9.1702269991131 38.7096194943254,-9.1702269991131 38.7110214370877,-9.16843036854486 38.7110214370877,-9.16843036854486 38.7096194943254)))"
512,110661,coi.tematica.grelha.lx.atributos.651,coi.tematica.grelha.lx.atributos,Misericórdia,Encarnação + Mercês + Santa Catarina + São Paulo,49,14,38.71032167760,-9.14417888163,Camões,512,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.143277541, 38.709619494], [-9.145074171, 38.709619494], [-9.145074171, 38.711021437], [-9.143277541, 38.711021437], [-9.143277541, 38.709619494]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14327754058952 38.7096194943254,-9.14507417115776 38.7096194943254,-9.14507417115776 38.7110214370877,-9.14327754058952 38.7110214370877,-9.14327754058952 38.7096194943254)))"
317,110658,coi.tematica.grelha.lx.atributos.594,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,15,11,38.70611572570,-9.20526432095,Rua Gonçalves Zarco,317,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.20436298, 38.705413501], [-9.20615961, 38.705413501], [-9.20615961, 38.706815526], [-9.20436298, 38.706815526], [-9.20436298, 38.705413501]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20436297990965 38.7054135010862,-9.20615961047788 38.7054135010862,-9.20615961047788 38.7068155263243,-9.20436297990965 38.7068155263243,-9.20436297990965 38.7054135010862)))"
271,110658,coi.tematica.grelha.lx.atributos.582,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,15,10,38.70471368670,-9.20526432095,Rua Gonçalves Zarco,271,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.20436298, 38.704011448], [-9.20615961, 38.704011448], [-9.20615961, 38.705413501], [-9.20436298, 38.705413501], [-9.20436298, 38.704011448]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20436297990965 38.7040114483567,-9.20615961047788 38.7040114483567,-9.20615961047788 38.7054135010862,-9.20436297990965 38.7054135010862,-9.20436297990965 38.7040114483567)))"
319,110601,coi.tematica.grelha.lx.atributos.596,coi.tematica.grelha.lx.atributos,Ajuda,Ajuda,17,11,38.70611572570,-9.20167105981,Calçada do Galvão,319,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.200769719, 38.705413501], [-9.202566349, 38.705413501], [-9.202566349, 38.706815526], [-9.200769719, 38.706815526], [-9.200769719, 38.705413501]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20076971877317 38.7054135010862,-9.20256634934141 38.7054135010862,-9.20256634934141 38.7068155263243,-9.20076971877317 38.7068155263243,-9.20076971877317 38.7054135010862)))"
324,110601,coi.tematica.grelha.lx.atributos.601,coi.tematica.grelha.lx.atributos,Ajuda,Ajuda,22,11,38.70611572570,-9.19268790697,Rua Cruzeiro,324,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.191786566, 38.705413501], [-9.193583197, 38.705413501], [-9.193583197, 38.706815526], [-9.191786566, 38.706815526], [-9.191786566, 38.705413501]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19178656593197 38.7054135010862,-9.19358319650021 38.7054135010862,-9.19358319650021 38.7068155263243,-9.19178656593197 38.7068155263243,-9.19178656593197 38.7054135010862)))"
309,110658,coi.tematica.grelha.lx.atributos.618,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,7,11,38.70611572570,-9.21963736549,Restelo - Alto do Duque,309,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.218736024, 38.705413501], [-9.220532655, 38.705413501], [-9.220532655, 38.706815526], [-9.218736024, 38.706815526], [-9.218736024, 38.705413501]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.21873602445556 38.7054135010862,-9.2205326550238 38.7054135010862,-9.2205326550238 38.7068155263243,-9.21873602445556 38.7068155263243,-9.21873602445556 38.7054135010862)))"
614,110660,coi.tematica.grelha.lx.atributos.736,coi.tematica.grelha.lx.atributos,Estrela,Lapa + Prazeres + Santos-o-Velho,38,16,38.71312550810,-9.16394181788,Possolo,614,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.163040477, 38.712423352], [-9.164837107, 38.712423352], [-9.164837107, 38.71382524], [-9.163040477, 38.71382524], [-9.163040477, 38.712423352]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16304047684015 38.7124233523575,-9.16483710740839 38.7124233523575,-9.16483710740839 38.7138252401344,-9.16304047684015 38.7138252401344,-9.16304047684015 38.7124233523575)))"
613,110659,coi.tematica.grelha.lx.atributos.735,coi.tematica.grelha.lx.atributos,Campo de Ourique,Santa Isabel + Santo Condestável,37,16,38.71312550810,-9.16573844845,Concelho de Ministros,613,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.164837107, 38.712423352], [-9.166633738, 38.712423352], [-9.166633738, 38.71382524], [-9.164837107, 38.71382524], [-9.164837107, 38.712423352]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.16483710740839 38.7124233523575,-9.16663373797663 38.7124233523575,-9.16663373797663 38.7138252401344,-9.16483710740839 38.7138252401344,-9.16483710740839 38.7124233523575)))"
592,110601,coi.tematica.grelha.lx.atributos.745,coi.tematica.grelha.lx.atributos,Ajuda,Ajuda,16,16,38.71312550810,-9.20346769038,Caramao da Ajuda,592,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.202566349, 38.712423352], [-9.20436298, 38.712423352], [-9.20436298, 38.71382524], [-9.202566349, 38.71382524], [-9.202566349, 38.712423352]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20256634934141 38.7124233523575,-9.20436297990965 38.7124233523575,-9.20436297990965 38.7138252401344,-9.20256634934141 38.7138252401344,-9.20256634934141 38.7124233523575)))"
644,110658,coi.tematica.grelha.lx.atributos.758,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,10,17,38.71452738210,-9.21424747379,Caselas,644,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.213346133, 38.71382524], [-9.215142763, 38.71382524], [-9.215142763, 38.7152271], [-9.213346133, 38.7152271], [-9.213346133, 38.71382524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.21334613275084 38.7138252401344,-9.21514276331908 38.7138252401344,-9.21514276331908 38.7152271004181,-9.21334613275084 38.7152271004181,-9.21334613275084 38.7138252401344)))"
646,110658,coi.tematica.grelha.lx.atributos.760,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,12,17,38.71452738210,-9.21065421265,Monsanto - Alto Ajuda,646,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.209752872, 38.71382524], [-9.211549502, 38.71382524], [-9.211549502, 38.7152271], [-9.209752872, 38.7152271], [-9.209752872, 38.71382524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20975287161436 38.7138252401344,-9.2115495021826 38.7138252401344,-9.2115495021826 38.7152271004181,-9.20975287161436 38.7152271004181,-9.20975287161436 38.7138252401344)))"
3651,110662,coi.tematica.grelha.lx.atributos.557,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,78,69,38.78738693770,-9.09207659515,"Passeio do Tejo, Parque Urbano do Tejo e Trancão",3651,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.091175254, 38.786685512], [-9.092971885, 38.786685512], [-9.092971885, 38.788085942], [-9.091175254, 38.788085942], [-9.091175254, 38.786685512]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09117525411059 38.7866855119649,-9.09297188467882 38.7866855119649,-9.09297188467882 38.7880859421931,-9.09117525411059 38.7880859421931,-9.09117525411059 38.7866855119649)))"
3710,110664,coi.tematica.grelha.lx.atributos.566,coi.tematica.grelha.lx.atributos,Santa Clara,Ameixoeira + Charneca,46,73,38.79298843840,-9.14956877333,Galinheiras A} Ameixoeira,3710,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.148667432, 38.792287068], [-9.150464063, 38.792287068], [-9.150464063, 38.793687388], [-9.148667432, 38.793687388], [-9.148667432, 38.792287068]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14866743229424 38.7922870678227,-9.15046406286248 38.7922870678227,-9.15046406286248 38.7936873880133,-9.14866743229424 38.7936873880133,-9.14866743229424 38.7922870678227)))"
265,110658,coi.tematica.grelha.lx.atributos.576,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,9,10,38.70471368670,-9.21604410436,Av. do Restelo,265,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.215142763, 38.704011448], [-9.216939394, 38.704011448], [-9.216939394, 38.705413501], [-9.215142763, 38.705413501], [-9.215142763, 38.704011448]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.21514276331908 38.7040114483567,-9.21693939388732 38.7040114483567,-9.21693939388732 38.7054135010862,-9.21514276331908 38.7054135010862,-9.21514276331908 38.7040114483567)))"
3507,110664,coi.tematica.grelha.lx.atributos.541,coi.tematica.grelha.lx.atributos,Santa Clara,Ameixoeira + Charneca,44,65,38.78178499680,-9.15316203447,Parque Vale Grande - Parque Oeste,3507,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.152260693, 38.781083516], [-9.154057324, 38.781083516], [-9.154057324, 38.782484056], [-9.152260693, 38.782484056], [-9.152260693, 38.781083516]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15226069343071 38.7810835159685,-9.15405732399895 38.7810835159685,-9.15405732399895 38.7824840562296,-9.15226069343071 38.7824840562296,-9.15226069343071 38.7810835159685)))"
3440,110633,coi.tematica.grelha.lx.atributos.535,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,64,63,38.77898386130,-9.11722942310,Quinta do Morgado,3440,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.116328082, 38.778282353], [-9.118124713, 38.778282353], [-9.118124713, 38.779682948], [-9.116328082, 38.779682948], [-9.116328082, 38.778282353]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11632808206593 38.7782823529244,-9.11812471263417 38.7782823529244,-9.11812471263417 38.7796829482,-9.11632808206593 38.7796829482,-9.11632808206593 38.7782823529244)))"
3547,110664,coi.tematica.grelha.lx.atributos.545,coi.tematica.grelha.lx.atributos,Santa Clara,Ameixoeira + Charneca,44,66,38.78318552330,-9.15316203447,Parque Vale Grande - Parque Oeste,3547,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.152260693, 38.782484056], [-9.154057324, 38.782484056], [-9.154057324, 38.783884569], [-9.152260693, 38.783884569], [-9.152260693, 38.782484056]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15226069343071 38.7824840562296,-9.15405732399895 38.7824840562296,-9.15405732399895 38.7838845689828,-9.15226069343071 38.7838845689828,-9.15226069343071 38.7824840562296)))"
654,110601,coi.tematica.grelha.lx.atributos.768,coi.tematica.grelha.lx.atributos,Ajuda,Ajuda,20,17,38.71452738210,-9.19628116811,Campus Universitário Ajuda,654,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.195379827, 38.71382524], [-9.197176458, 38.71382524], [-9.197176458, 38.7152271], [-9.195379827, 38.7152271], [-9.195379827, 38.71382524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19537982706845 38.7138252401344,-9.19717645763669 38.7138252401344,-9.19717645763669 38.7152271004181,-9.19537982706845 38.7152271004181,-9.19537982706845 38.7138252401344)))"
632,110665,coi.tematica.grelha.lx.atributos.777,coi.tematica.grelha.lx.atributos,Santa Maria Maior,Castelo + Madalena + Mártires + Sacramento +Santa Justa + Santiago + Santo Estêvão + São Cristóvão e São Lourenço + São Miguel + São Nicolau + Sé + Socorro,56,16,38.71312550810,-9.13160246765,Costa do Castelo,632,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.130701127, 38.712423352], [-9.132497757, 38.712423352], [-9.132497757, 38.71382524], [-9.130701127, 38.71382524], [-9.130701127, 38.712423352]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13070112661184 38.7124233523575,-9.13249775718008 38.7124233523575,-9.13249775718008 38.7138252401344,-9.13070112661184 38.7138252401344,-9.13070112661184 38.7124233523575)))"
439,110602,coi.tematica.grelha.lx.atributos.723,coi.tematica.grelha.lx.atributos,Alcântara,Alcântara,31,13,38.70891972110,-9.17651823186,Bairro Jacinto /Rua da Cruz,439,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.175616891, 38.708217524], [-9.177413521, 38.708217524], [-9.177413521, 38.709619494], [-9.175616891, 38.709619494], [-9.175616891, 38.708217524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17561689081782 38.7082175240708,-9.17741352138606 38.7082175240708,-9.17741352138606 38.7096194943254,-9.17561689081782 38.7096194943254,-9.17561689081782 38.7082175240708)))"
440,110602,coi.tematica.grelha.lx.atributos.724,coi.tematica.grelha.lx.atributos,Alcântara,Alcântara,32,13,38.70891972110,-9.17472160129,Bairro Jacinto /Rua da Cruz,440,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.17382026, 38.708217524], [-9.175616891, 38.708217524], [-9.175616891, 38.709619494], [-9.17382026, 38.709619494], [-9.17382026, 38.708217524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17382026024958 38.7082175240708,-9.17561689081782 38.7082175240708,-9.17561689081782 38.7096194943254,-9.17382026024958 38.7096194943254,-9.17382026024958 38.7082175240708)))"
417,110658,coi.tematica.grelha.lx.atributos.679,coi.tematica.grelha.lx.atributos,Belém,Santa Maria de Belém + São Francisco Xavier,9,13,38.70891972110,-9.21604410436,Av. do Restelo,417,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.215142763, 38.708217524], [-9.216939394, 38.708217524], [-9.216939394, 38.709619494], [-9.215142763, 38.709619494], [-9.215142763, 38.708217524]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.21514276331908 38.7082175240708,-9.21693939388732 38.7082175240708,-9.21693939388732 38.7096194943254,-9.21514276331908 38.7096194943254,-9.21514276331908 38.7082175240708)))"
967,110666,coi.tematica.grelha.lx.atributos.1115,coi.tematica.grelha.lx.atributos,Santo António,Coração de Jesus + São José + São Mamede,45,22,38.72153633970,-9.15136540390,Rua Castilho,967,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.150464063, 38.720834267], [-9.152260693, 38.720834267], [-9.152260693, 38.722235989], [-9.150464063, 38.722235989], [-9.150464063, 38.720834267]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15046406286248 38.7208342666157,-9.15226069343071 38.7208342666157,-9.15226069343071 38.7222359894292,-9.15046406286248 38.7222359894292,-9.15046406286248 38.7208342666157)))"
3209,110618,coi.tematica.grelha.lx.atributos.1146,coi.tematica.grelha.lx.atributos,Lumiar,Lumiar,40,59,38.77338126020,-9.16034855674,Al. Linhas de TorresAl. Linhas de Torres,3209,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.159447216, 38.772679697], [-9.161243846, 38.772679697], [-9.161243846, 38.774080402], [-9.159447216, 38.774080402], [-9.159447216, 38.772679697]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15944721570367 38.7726796967559,-9.16124384627191 38.7726796967559,-9.16124384627191 38.7740804020573,-9.15944721570367 38.7740804020573,-9.15944721570367 38.7726796967559)))"
921,110667,coi.tematica.grelha.lx.atributos.1104,coi.tematica.grelha.lx.atributos,São Vicente,Graça + Santa Engrácia + São Vicente de Fora,56,21,38.72013460320,-9.13160246765,São Vicente,921,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.130701127, 38.719432516], [-9.132497757, 38.719432516], [-9.132497757, 38.720834267], [-9.130701127, 38.720834267], [-9.130701127, 38.719432516]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13070112661184 38.7194325163075,-9.13249775718008 38.7194325163075,-9.13249775718008 38.7208342666157,-9.13070112661184 38.7208342666157,-9.13070112661184 38.7194325163075)))"
3183,110633,coi.tematica.grelha.lx.atributos.1151,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,70,58,38.77198054120,-9.10644963970,DRMM,3183,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.105548299, 38.771278964], [-9.107344929, 38.771278964], [-9.107344929, 38.772679697], [-9.105548299, 38.772679697], [-9.105548299, 38.771278964]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1055482986565 38.7712789639488,-9.10734492922474 38.7712789639488,-9.10734492922474 38.7726796967559,-9.1055482986565 38.7726796967559,-9.1055482986565 38.7712789639488)))"
3195,110611,coi.tematica.grelha.lx.atributos.1160,coi.tematica.grelha.lx.atributos,Carnide,Carnide,26,59,38.77338126020,-9.18550138470,Cemitério de Carnide,3195,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.184600044, 38.772679697], [-9.186396674, 38.772679697], [-9.186396674, 38.774080402], [-9.184600044, 38.774080402], [-9.184600044, 38.772679697]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.18460004365902 38.7726796967559,-9.18639667422726 38.7726796967559,-9.18639667422726 38.7740804020573,-9.18460004365902 38.7740804020573,-9.18460004365902 38.7726796967559)))"
3234,110633,coi.tematica.grelha.lx.atributos.1167,coi.tematica.grelha.lx.atributos,Olivais,Santa Maria dos Olivais,65,59,38.77338126020,-9.11543279254,Olivais Norte,3234,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.114531451, 38.772679697], [-9.116328082, 38.772679697], [-9.116328082, 38.774080402], [-9.114531451, 38.774080402], [-9.114531451, 38.772679697]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11453145149769 38.7726796967559,-9.11632808206593 38.7726796967559,-9.11632808206593 38.7740804020573,-9.11453145149769 38.7740804020573,-9.11453145149769 38.7726796967559)))"
3187,110662,coi.tematica.grelha.lx.atributos.1155,coi.tematica.grelha.lx.atributos,Parque das Nações,Santa Maria dos Olivais,74,58,38.77198054120,-9.09926311742,Bairro Laranjeiras,3187,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.098361776, 38.771278964], [-9.100158407, 38.771278964], [-9.100158407, 38.772679697], [-9.098361776, 38.772679697], [-9.098361776, 38.771278964]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09836177638354 38.7712789639488,-9.10015840695178 38.7712789639488,-9.10015840695178 38.7726796967559,-9.09836177638354 38.7726796967559,-9.09836177638354 38.7712789639488)))"
